"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multimodal Semi-Supervised Domain Adaptation Using Cross-Modal Learning and Joint Distribution Alignment for Cross-Subject Emotion Recognition","M. Jiménez-Guarneros; G. Fuentes-Pineda; J. Grande-Barreto","Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Department of Information Technology Engineering, Universidad Politécnica de Puebla, Puebla, Mexico",IEEE Transactions on Instrumentation and Measurement,"31 Mar 2025","2025","74","","1","12","Multimodal physiological data from electroencephalogram (EEG) and eye movement (EM) signals have been shown to be useful in effectively recognizing human emotional states. Unfortunately, individual differences reduce the applicability of existing multimodal classifiers to new users, as low performance is usually observed. Indeed, existing works mainly focus on multimodal domain adaptation from a labeled source domain and unlabeled target domain to address the mentioned problem, transferring knowledge from known subjects to new one. However, a limited set of labeled target data has not been effectively exploited to enhance the knowledge transfer between subjects. In this article, we propose a multimodal semi-supervised domain adaptation (SSDA) method, called cross-modal learning and joint distribution alignment (CMJDA), to address the limitations of existing works, following three strategies: 1) discriminative features are exploited per modality through independent neural networks; 2) correlated features and consistent predictions are produced between modalities; and 3) marginal and conditional distributions are encouraged to be similar between the labeled source data, limited labeled target data, and abundant unlabeled target data. We conducted comparison experiments on two public benchmarks for emotion recognition, SEED-IV and SEED-V, using leave-one-out cross-validation (LOOCV). Our proposal achieves an average accuracy of 92.50%–96.13% across the three available sessions on SEED-IV and SEED-V, only including three labeled target samples per class from the first recorded trial.","1557-9662","","10.1109/TIM.2025.3551924","Universidad Nacional Autónoma de México (UNAM) Posdoctoral Program (POSDOC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10929649","Deep learning;electroencephalogram (EEG);emotion recognition;eye movement (EM);multimodal semi-supervised domain adaptation (SSDA)","Electroencephalography;Feature extraction;Emotion recognition;Proposals;Training;Magnetic heads;Knowledge transfer;Data mining;Brain modeling;Signal to noise ratio","","1","","38","IEEE","17 Mar 2025","2025","","IEEE","IEEE Journals"
"Incorporation of Deep Learning Regularization in the Image Reconstruction Algorithm for a Dual-Panel PEM Scanner","F. G. Moncada-Gutiérrez; M. Rodríguez-Villafuerte; H. Alva-Sánchez; A. Martínez-Dávalos","CDMX, National Autonomous University of Mexico, Physics Institute, Mexico; CDMX, National Autonomous University of Mexico, Physics Institute, Mexico; CDMX, National Autonomous University of Mexico, Physics Institute, Mexico; CDMX, National Autonomous University of Mexico, Physics Institute, Mexico","2025 IEEE Nuclear Science Symposium (NSS), Medical Imaging Conference (MIC) and Room Temperature Semiconductor Detector Conference (RTSD)","18 Dec 2025","2025","","","1","2","A dual-panel Positron Emission Mammography (PEM) scanner prototype is under development in our research group, and its imaging performance is currently being evaluated. The main challenge for dual-panel scanners is the presence of limited-angle artifacts, which appear in the images due to the acquisition geometry. These artifacts diminish the quality of the images, degrade the contrast of the lesions, and generate distortions in the cross-plane slices (perpendicular to the panels). To mitigate such distortions, deep learning regularization has been incorporated into the List Mode Ordered Subsets Expectation Maximization (LM-OSEM) image reconstruction algorithm. For the regularization step, a U-Net was trained with Monte-Carlo simulated data for several image quality phantoms. Data augmentation strategies were used to increase the diversity of the training data and to construct a model that generalizes more effectively to unseen data. The deep learning model was trained with 3840 pairs of cross-plane images of a dual-panel PEM scanner as input and corresponding slices from a dedicated breast-PET ring scanner as target. This approach was selected because a ring-shaped scanner does not face the limited-angle problem. The Forward-backward splitting expectation maximization (FBSEM) algorithm was implemented with the trained U-Net. This framework was applied to both MC-simulated and experimentally acquired data. In both cases, the quality of the cross-plane images was enhanced, without hampering the in-plane slices (parallel to the panels), and the enhancement in the quality of the images was quantified by image quality metrics like noise, contrast, and the Mean Absolute Error (MAE).","2577-0829","978-1-6654-7767-3","10.1109/NSS/MIC/RTSD57106.2025.11287935","PCF; UNAM; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11287935","","Image reconstruction;Deep learning;Positrons;Physics;Plasmas;Nuclear medicine;Image quality;Distortion;Training data;Single photon emission computed tomography","","","","","IEEE","18 Dec 2025","1-8 Nov. 2025","1-8 Nov. 2025","IEEE","IEEE Conferences"
"Artificial Intelligence-Based System for the Diagnosis of Hepatic Steatosis","D. L. Salazar; J. D. R. Fernández; M. H. Chávez; C. G. Arriaga; K. R. Tort; D. A. F. Bustos","Laboratorio de Optomecatrónica y Energías, UPIIH, Instituto Politécnico Nacional, San Agustín Tlaxiaca, Hidalgo, México; Laboratorio de Optomecatrónica y Energías, UPIIH, Instituto Politécnico Nacional, San Agustín Tlaxiaca, Hidalgo, México; Laboratorio de Optomecatrónica y Energías, UPIIH, Instituto Politécnico Nacional, San Agustín Tlaxiaca, Hidalgo, México; Laboratorio de Hígado, Páncreas y Motilidad, Unidad de Medicina Experimental, Universidad Nacional Autónoma de México “Dr. Eduardo Liceaga”, Ciudad de México, México; Laboratorio de Optomecatrónica y Energías, UPIIH, Instituto Politécnico Nacional, San Agustín Tlaxiaca, Hidalgo, México; Laboratorio de Optomecatrónica y Energías, UPIIH, Instituto Politécnico Nacional, San Agustín Tlaxiaca, Hidalgo, México",2025 SBFoton International Optics and Photonics Conference (SBFoton IOPC),"9 Dec 2025","2025","","","1","3","Non-alcoholic hepatic steatosis is characterized by excess fat accumulation in the liver, where early detection is essential to prevent severe complications. This work presents a methodology for processing fluorescence images provided by a portable system based on a digital camera and LED irradiation at 365, 405, 455 nm, and white light. Although rich in information, these images contain noise that complicates analysis. To overcome this, advanced image processing and classification algorithms were implemented. These algorithms isolated the hepatic region and extracted relevant features using artificial intelligence. The study contributes to an accessible method for diagnosing non-alcoholic fatty liver disease.","2837-4967","979-8-3315-9497-8","10.1109/SBFotonIOPC66433.2025.11274240","Instituto Politécnico Nacional; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11274240","fatty liver;fluorescence;image processing;classification;artificial intelligence","Radiation effects;Liver diseases;Noise;Fluorescence;Feature extraction;Light emitting diodes;Classification algorithms;Fats;Artificial intelligence;Photonics","","","","","IEEE","9 Dec 2025","21-24 Sept. 2025","21-24 Sept. 2025","IEEE","IEEE Conferences"
"Mitigating Limited Angle Artifacts in a Dual-Panel Positron Emission Mammography Scanner Using Deep Learning Regularization","F. G. Moncada-Gutiérrez; M. Rodríguez-Villafuerte; H. Alva-Sánchez; A. Martínez-Dávalos","National Autonomous University of Mexico, Physics Institute, Mexico City, Mexico; National Autonomous University of Mexico, Physics Institute, Mexico City, Mexico; National Autonomous University of Mexico, Physics Institute, Mexico City, Mexico; National Autonomous University of Mexico, Physics Institute, Mexico City, Mexico","2024 IEEE Nuclear Science Symposium (NSS), Medical Imaging Conference (MIC) and Room Temperature Semiconductor Detector Conference (RTSD)","25 Sep 2024","2024","","","1","2","A dual-panel Positron Emission Mammography (PEM) scanner is a dedicated breast imaging device with higher spatial resolution and enhanced sensitivity, in comparison with conventional Positron Emission Tomography (PET) scanners. However, one of the main challenges this scanner faces are the limited angle artifacts that arise in the cross-planes. To mitigate such artifacts, deep learning regularization has been included in the List Mode Ordered Subsets Expectation Maximization (LM-OSEM) reconstruction algorithm. Regularization has been applied using a U-Net trained with Monte-Carlo simulated data. Network training was achieved using slices of cross-plane images of a PEM scanner as input and corresponding slices from a dedicated breast-PET ring scanner as target, since this scanner does not have the limited angle problem. In the regularization stage, the trained U-Net is employed to process the cross-plane slices of the preceding image estimation. Subsequently, the resultant output is fused with the former image estimate utilizing Forward-backward splitting expectation maximization (FBSEM). This image reconstruction framework has demonstrated a notable enhancement in image quality when assessed from the cross-plane perspective, while maintaining the quality of images when assessed from the in-plane perspective. With this approach, PEM images may be effectively analyzed as three-dimensional images.","2577-0829","979-8-3503-8815-2","10.1109/NSS/MIC/RTSD57108.2024.10657598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10657598","","Deep learning;Training;Microwave integrated circuits;Sensitivity;Monte Carlo methods;Semiconductor detectors;Positrons","","","","7","IEEE","25 Sep 2024","26 Oct.-2 Nov. 2024","26 Oct.-2 Nov. 2024","IEEE","IEEE Conferences"
"Brain Connectivity Hypergraphs","A. N. Pisarchik; N. P. Serrano; R. Jaimes-Reátegui","Centro de Tecnología Biomédica Universidad Politécnica de Madrid Pozuelo de Alarcón, Madrid, Spain; Escuela Nacional de Estudios Superiores Juriquilla, Universidad Nacional Autónoma de México, Queretaro, Mexico; Departamento de Ciencias Exactas y Tecnología Centro Universitario de los Lagos, Universidad de Guadalajara, Lagos de Moreno, Jalisco, Mexico",2024 8th Scientific School Dynamics of Complex Networks and their Applications (DCNA),"21 Oct 2024","2024","","","190","193","Hypergraphs are a rapidly developing area of graph theory that has important applications in many fields, including cognitive neuroscience and medicine. In this paper, we review recent advances in the application of hypergraphs to brain connectivity analysis using brain imaging data. We also present our results on the construction of a hypergraph of brain connectivity during visual perception based on the analysis of magnetoencephalography (MEG) data. The hypergraph approach allowed us to identify individual differences in frequency bands, offering deeper insights into the dynamic nature of brain connectivity. Extending traditional graph theory, we defined a functional network connecting different brain regions (vertices) across time segments by generating edge time series that capture temporal fluctuations in connectivity. Using a coherence measure, we created edge time series to illustrate how connections evolve over time. These series contribute to the edge-to-edge functional connectivity network, highlighting hyperedges as connected components in the absolute value functional connectivity network. We identified key features of the brain network across the delta, theta, alpha, beta, and gamma frequency bands and examined interactions among the frontal, parietal, temporal, and occipital lobes in both hemispheres. Our findings support the existence of cortico-cortical interactions, and the resulting hypergraph revealing robust activation patterns in specific brain regions. These results suggest potential integration and multifunctionality within the lobes, providing valuable insights into brain dynamics during visual perception.","2770-744X","979-8-3503-9083-4","10.1109/DCNA63495.2024.10718518","Russian Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10718518","hypergraph;brain connectivity;cognitive neuroscience;visual perception;magnetoencephalography (MEG)","Reviews;Time series analysis;Coherence;Reliability theory;Brain modeling;Graph theory;Time measurement;Occipital Lobe;Optimization;Visual perception","","3","","15","IEEE","21 Oct 2024","19-21 Sept. 2024","19-21 Sept. 2024","IEEE","IEEE Conferences"
"Machine Learning for Arrhythmia Detection: Integrating ECG Biomarkers for Improved Diagnostic Performance","H. S. Navarro Yebra; D. Torres Guzmán; E. B. Morales","Exact Sciences and Engineering Department, Universidad Anáhuac Mayab, Mérida, México; Biomedical Systems Engineering Department, Universidad Nacional Autónoma de México Cd. de México, México; Exact Sciences and Engineering Department, Universidad Anáhuac Mayab, Mérida, México",2025 IEEE Mexican Humanitarian Technology Conference (MHTC),"28 Jul 2025","2025","","","74","79","Cardiac arrhythmia detection is crucial for early diagnosis and treatment of cardiovascular diseases. Traditional electrocardiogram analysis relies on manual interpretation, which can be prone to human errors. In this study, artificial intelligence models, such as fine tree, support vector machine, and neural network were trained using tortuosity and RR interval as key features. The acquired data was obtained from 12-lead ECG recordings belonging to 14 control patients and 14 patients with arrhythmia. The models’ performance was evaluated through specificity, sensitivity, accuracy and area under the curve metrics. Results showed that the SVM model achieves the highest accuracy (85.7%) and sensitivity (78.57%), demonstrating a better performance. These findings highlight AI’s potential to enhance arrhythmia detection, improving efficiency and accuracy in diagnosis.","","978-1-6654-5794-1","10.1109/MHTC65808.2025.11086467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11086467","Arrhythmia detection;artificial intelligence;electrocardiogram;tortuosity;machine learning","Support vector machines;Accuracy;Sensitivity;Arrhythmia;Biological system modeling;Neural networks;Machine learning;Electrocardiography;Sensitivity and specificity;Feature extraction","","1","","10","IEEE","28 Jul 2025","18-20 June 2025","18-20 June 2025","IEEE","IEEE Conferences"
"Ownership Authentication and Clinical Data Backup in DICOM Images via Robust Watermarking and Binary Data Hiding","A. A. Lopez-Martinez; E. Fragoso-Navarro; M. Cedillo-Hernandez; F. Garcia-Ugalde","SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; Universidad Nacional Autonoma de Mexico, CDMX, Mexico",2025 10th International Conference on Frontiers of Signal Processing (ICFSP),"29 Jan 2026","2025","","","32","36","Medical information is very important and delicate due to its relevance in clinical diagnosis, treatments, research and other commercial and non-commercial applications of governmental and private organizations. Recent advances in information and communication technologies have transformed the paradigm of medical data management, but also introduced new risks related to unauthorized access, manipulation, and distribution. To solve part of these problems, this paper proposes a method that employs two information security levels based on robust watermarking and binary data hiding, respectively. Firstly, clinical data is embedded into a logo using binary data hiding. Then, this logo is inserted into the spatial domain of a medical image through block segmentation, statistical information, and convolutional encoding for ownership authentication. Experimental results demonstrate logo robustness against JPEG DICOM compression in conjunction with aggressive attacks like cropping and copy-move, using bit error rate as a metric. The imperceptibility has been measured via peak signal-to-noise ratio and structural similarity index metrics.","","979-8-3315-7442-0","10.1109/ICFSP67350.2025.11353575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353575","Robust watermarking;Binary data hiding;DICOM imaging;Information security;Ownership authentication;Convolutional encoding","Measurement;Image coding;Bit error rate;Authentication;Transform coding;Information security;Watermarking;Robustness;DICOM;Medical diagnostic imaging","","","","17","IEEE","29 Jan 2026","10-12 Sept. 2025","10-12 Sept. 2025","IEEE","IEEE Conferences"
"Color Image Protection via Quantum Encryption and HVS-Based Mini-Block Data Hiding","L. Olvera-Martinez; M. Cedillo-Hernandez; C. Diaz-Rodriguez; L. Faustinos-Morales","Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Universidad Nacional Autónoma de Mexico, CDMX, Mexico",2025 10th International Conference on Frontiers of Signal Processing (ICFSP),"29 Jan 2026","2025","","","16","20","With the growing demand for secure and efficient digital image processing, the integration of data hiding and encryption techniques has become essential to ensure both confidentiality and integrity of visual information. This paper proposes a hybrid approach that combines a low complexity steganographic scheme for binary and color images with a computationally efficient encryption technique inspired by quantum operators. In the data hiding component, an RGB channel of a color image is selected, and its least significant bit plane is extracted. This bit plane is then divided into suitable blocks, and HVS-based encoding tables are used to embed the information within these blocks, achieving high embedding capacity while preserving visual quality. In parallel, the encryption stage operates on color images and is based on a novel operator model that simulates quantum behaviors such as creation, exchange, and annihilation, enabling effective protection without requiring intensive mathematical processing. Experimental validation confirms the robustness of the combined approach through quality metrics such as PSNR, SSIM and entropy.","","979-8-3315-7442-0","10.1109/ICFSP67350.2025.11353827","Instituto Politécnico Nacional; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353827","Braided Quantum;Quantum Operators;Dynamic Matrices;Finite Fields","Visualization;Steganography;Signal processing algorithms;Color;Signal processing;Robustness;Real-time systems;Encryption;Data mining;Protection","","","","17","IEEE","29 Jan 2026","10-12 Sept. 2025","10-12 Sept. 2025","IEEE","IEEE Conferences"
"DNI Nowcasting Applying a Differential Approach Method Into Sky Camera Images","R. D. Mondragón-Rodríguez; D. Riveros-Rosas; C. Gay-García; J. Alonso-Montesinos","Department of Climate Change and Solar Radiation of Atmospheric Science and Climate Change Institute (ICAyCC), National Autonomous University of Mexico (UNAM), Mexico City, Mexico; Department of Solar Radiation of Geophysics Institute (IG), National Autonomous University of Mexico (UNAM), Mexico City, Mexico; Department of Climate Change and Solar Radiation of Atmospheric Science and Climate Change Institute (ICAyCC), National Autonomous University of Mexico (UNAM), Mexico City, Mexico; Department of Chemistry and Physics and CIESOL, Joint Centre of the University of Almería-CIEMAT, Almería, Spain",IEEE Transactions on Geoscience and Remote Sensing,"11 Jan 2024","2024","62","","1","13","Concentrated solar energy systems, particularly concentrated solar power (CSP), need to capture a significant amount of direct normal irradiance (DNI) and demand high precision in forecasting their availability in the near future. Understanding how DNI intensity fluctuates across its path through the atmosphere down to the Earth’s surface is crucial for harnessing solar energy effectively, as atmospheric conditions define the amount of irradiance that can be captured by CSP systems. To enhance operational efficiency, accurate DNI forecasts are required for short-, medium-, and long-term durations. In this article, we present a model that automates two independent studies based on previously published papers by the authors and sky camera images and solarimetric data. These studies estimate DNI attenuation caused by cloudiness using an artificial neural network (ANN) and measure the optical flow in sky images with the Lucas–Kanade method to forecast the future position of clouds. The proposed model aims to predict DNI in the short term (5, 10, 15, 20, 25, and 30 min) for the entire year of 2021, under various sky conditions (overcast, partially cloudy, and cloudless). The results demonstrate an annual correlation coefficient ranging from  $r$  = 0.90 to  $r$  = 0.87 in the forecasting horizon from 5 to 30 min.","1558-0644","","10.1109/TGRS.2023.3344119","National Autonomous University of Mexico (UNAM) Postdoctoral Program (POSDOC); Program to Support Research Projects and Technological Innovation(grant numbers:UNAM-PAPIIT-IN118123); MAPVSpain Project; Ministry of Science and Innovation in collaboration with the European Regional Development Fund (FEDER)(grant numbers:PID2020-118239RJ-I00/AEI/10.13039/501100011033); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10364770","Artificial neural networks (ANNs);cloud detection;digitized image processing;direct normal irradiance (DNI) forecasting in the short term;remote sensing;renewable energy;sky camera;solar energy;tracking cloud motion","Clouds;Cameras;Forecasting;Solar radiation;Attenuation;Mathematical models;Atmospheric modeling","","2","","58","IEEE","18 Dec 2023","2024","","IEEE","IEEE Journals"
"Implicit Discretization of a PID-like Sliding-Mode Controller for Double Integrator Systems","M. Zapf; B. Andritsch; S. Koch; L. Fridman; M. Horn","Siemens, Healthineers AG, Germany; Institute of Automation and Control at Graz University of Technology, Graz, Austria; Institute of Automation and Control at Graz University of Technology, Graz, Austria; Facultad de Ingeniería, Universidad Nacional Autónoma de México, Mexico City, Mexico; Institute of Automation and Control at Graz University of Technology, Graz, Austria",2025 IEEE 64th Conference on Decision and Control (CDC),"12 Jan 2026","2025","","","7939","7944","This paper presents the fully implicit (backward-Euler) discretization of a PID-like sliding-mode controller for undisturbed double-integrator systems. The method inherits the third-order sliding accuracy of the continuous-time PID-like controller while eliminating discretization chattering. The controller is compared in simulation studies to an explicit Euler discretization and a cascaded implementation with a super-twisting controller in the inner loop. The results reveal unique strengths and weaknesses of each approach. It is finally applied to patient positioning of a real-world magnetic resonance imaging system, demonstrating its practical applicability.","2576-2370","979-8-3315-2627-6","10.1109/CDC57313.2025.11312954","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11312954","","Accuracy;Magnetic resonance imaging;Friction;Load management;Robustness;Real-time systems;Steady-state;Transient analysis","","","","18","IEEE","12 Jan 2026","9-12 Dec. 2025","9-12 Dec. 2025","IEEE","IEEE Conferences"
"Exploratory Data Analysis and Classification of Hand Electromyographic Signals Using Classical Machine Learning Algorithms with Hyperparameters Optimization","J. L. Garza Rivera; A. E. Godínez; D. T. Varela","Universidad Da Vinci, CDMX, México; Universidad Da Vinci, CDMX, México; Facultad de Estudios Superiores Cuautitlán Universidad Nacional Autónoma de México Cuautitlan, Izcalli, México",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","85","93","Digital signal processing involves recording a signal, making changes to it, and generating a new signal. In engineering, procedures have been developed to acquire signals and extract useful data from them. Once the characteristics have been extracted, they are classified using statistical and artificial intelligence methods. Understanding, comparing and using these characteristics is an important step before tackling massive data sets and deep learning algorithms. The limited capabilities of the embedded cards that can be included in EMG prostheses must also be considered. This paper proposes a basic exploratory analysis and the use of classical algorithms to decompose a set of EMG data. Various machine learning classification algorithms were evaluated, including multilayer perceptron neural networks, support vector machines (SVM), K-nearest neighbors (KNN), decision trees and random forests. The results were then compared using the accuracy, precision, recall, F1 score, and support value metrics. Classic machine learning algorithms are still an option for programming embedded systems that operate based on EMG signals. The quality and cleanliness of the data are as important as the choice of AI model.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344577","Classification algorithms;Data analysis;Feature extraction;Digital signal processing;Machine learning;Electromyography","Measurement;Support vector machines;Machine learning algorithms;Data analysis;Signal processing algorithms;Programming;Nearest neighbor methods;Electromyography;Data models;Classification algorithms","","","","51","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"Towards a Robotically Steerable Laser Ablation Probe","J. A. Ceja; S. Rezaeian; J. R. Vélez-Cordero; J. Hernández-Cordero; B. Badie; J. Sheng","Department of Mechanical Engineering, University of California Riverside, Riverside, CA, USA; Department of Mechanical Engineering, University of California Riverside, Riverside, CA, USA; Autonomous University of San Luis Po-tosi, San Luis Potosí, Mexico; National Autonomous University of Mexico, Mexico City, Mexico; City of Hope National Medical Center, Duarte, CA, USA; Department of Mechanical Engineering, University of California Riverside, Riverside, CA, USA",2024 International Symposium on Medical Robotics (ISMR),"12 Jul 2024","2024","","","1","7","In this paper, we present a robotically steerable laser ablation probe with application to interstitial thermal therapy. Existing laser interstitial thermal therapy (LITT) methods utilize a straight probe to deliver laser energy around the tip or to the side of the tip. These methods are inadequate to provide effective treatment for large, irregularly shaped tumors. Our robotic probe can be manipulated inside soft tissue to perform ablation at multiple locations, thus enabling conformable ablation for large and complicated tumors. Instead of directly firing laser into soft tissue, a Polydimethylsiloxane (PDMS)/Carbon nanoparticles (CNPs) mixture hosts a multi-mode optical fiber at the probe tip to work as a heater when laser is activated to improve the procedural safety. This paper presents the design and fabrication of the robotic ablation probe, simulation of laser thermal transformation using finite element analysis, and experimental studies that characterize the robot motion and heating effects and demonstrate in vitro ablation.","2771-9049","979-8-3503-7711-8","10.1109/ISMR63436.2024.10586060","National Institute of Biomedical Imaging and Bioengineering; National Institutes of Health(grant numbers:R21EB033896); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10586060","","Heating systems;Robot motion;Biological tissues;Medical treatment;Laser ablation;Thermal analysis;Safety","","2","","37","IEEE","12 Jul 2024","3-5 June 2024","3-5 June 2024","IEEE","IEEE Conferences"
"An Affordable Robotic Manipulation Platform with Flexible Gripper and Vision for AI-Driven Control","I. Lopez-Juarez; K. I. Lopez-Valadez; R. Osorio-Comparan; L. A. Castillo-Barrientos; D. Arreguin-Jasso","Mechatronics Department, Autonomous University of Yucatan (UADY), Merida, Mexico; Computer Systems Department, TecNM-Conkal, Merida, Mexico; DISCA IIMAS-UNAM, CDMX, Mexico; Consulting, IBM, Guadalajara, Mexico; Mechatronics Department, ITESM, Saltillo, Mexico","2025 IEEE CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)","20 Apr 2026","2025","","","1","5","This paper presents the design and implementation of a low-cost, vision-guided robotic system for automated object recognition and manipulation. The platform integrates a MyCobot 280 Pi robotic arm with a custom 3D-printed, stepperactuated gripper featuring compliant TPU fingers. A fixed overhead camera provides real-time visual feedback, enabling HSV-based color segmentation and homographic transformation for accurate object localization within a $400 \text{mm} \times 400 \text{mm}$ workspace. Experimental results validate the system's ability to reliably detect, grasp, and relocate colored objects. Designed for flexibility and extensibility, the prototype supports research in AI-enhanced robotics, including one-shot learning with large language models (lLMs), tactile sensing, and closed-loop control strategies. Potential application areas include educational robotics, lab automation, light manufacturing, and AI-driven manipulation research.","2832-1537","979-8-3503-5736-3","10.1109/CHILECON66915.2025.11475973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11475973","Robotic Manipulation;Flexible Gripper;Object Recognition;MyCobot 280 Pi;Computer Vision;Low-Cost Robotics","Payloads;Military aircraft;Space technology;Feeds;Feedback;Filtering;Circuits;Filters;Programmable logic arrays;Circuits and systems","","1","","6","IEEE","20 Apr 2026","28-30 Oct. 2025","28-30 Oct. 2025","IEEE","IEEE Conferences"
"Compressive Ghost Imaging with Customized Speckles","E. Sünnetci; H. Alιcι; A. S. Başdemirci; H. Yilmaz","UNAM - Institute of Materias Science and Nanotechnology, Bilkent University, Ankara, Türkiye; UNAM - Institute of Materias Science and Nanotechnology, Bilkent University, Ankara, Türkiye; UNAM - Institute of Materias Science and Nanotechnology, Bilkent University, Ankara, Türkiye; UNAM - Institute of Materias Science and Nanotechnology, Bilkent University, Ankara, Türkiye",2025 Conference on Lasers and Electro-Optics Europe & European Quantum Electronics Conference (CLEO/Europe-EQEC),"15 Aug 2025","2025","","","1","1","Speckle patterns arise when coherent light reflects from rough surfaces or propagates through complex scattering media, such as disordered materials or multimode fibers. These patterns exhibit a random granular structure, with their statistical properties typically following Rayleigh statistics. The probability density function (PDF) of the complex field conforms to a circular Gaussian distribution, while the intensity PDF follows a negative exponential distribution. Wavefront shaping techniques can modify these statistical properties by controlling wavefront intensity, polarization, or phase [1], enabling diverse applications, including advanced imaging, cryptography, and optical communications. Compressive ghost imaging (CGI) leverages speckle patterns for image reconstruction using a bucket detector instead of a traditional camera [2]. This technique relies on compressive sensing, which exploits object sparsity to achieve accurate image reconstruction with fewer measurements. CGI is particularly advantageous in challenging environments, such as imaging through highly scattering or dynamic media.","2833-1052","979-8-3315-1252-1","10.1109/CLEO/Europe-EQEC65582.2025.11111123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11111123","","Image coding;Scattering;Probability density function;Speckle;Media;Optical fiber communication;Surface roughness;Rough surfaces;Image reconstruction;Optical surface waves","","","","5","IEEE","15 Aug 2025","23-27 June 2025","23-27 June 2025","IEEE","IEEE Conferences"
"Detection of Optimal Echocardiographic Video Segments Using Deep Learning","I. Perez-Ruiz; J. Perez-Gonzalez; A. Carrera-Pinzón; R. E.; R. H.; B. Y.; A. C. F.",Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM; Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM; Universidad Nacional de Colombia; Universidad Nacional de Colombia; Hospital Universitario Nacional de Colombia; Hospital Universitario Nacional de Colombia; Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM,2025 21st International Symposium on Biomedical Image Processing and Analysis (SIPAIM),"18 Dec 2025","2025","","","1","4","The identification of optimal echocardiographic video segments is a critical initial step for reliable cardiac function assessment. This study focuses on the development and evaluation of deep learning models for the automated classification of correct versus incorrect echocardiographic planes in a video sequence, specifically for Subcostal Four-Chamber (S4C) views. A dataset comprising 10 S4C studies was used, from which frames were extracted and preprocessed. Preprocessing included metadata removal, resizing to 224×224 pixels, and data augmentation. The resulting images were divided into training (2068 images per class), validation (517 images per class), and test (200 images per class) sets. Two convolutional neural network architectures, VGG-16 and Vision Transformer (ViT), were trained and evaluated. The VGG-16 model, trained for 30 epochs, achieved a test accuracy of 0.98 and an Area Under the ROC Curve (AUC) of 1.00. The Vision Transformer, trained for 30 epochs, yielded a test accuracy of 0.89 and an AUC of 0.97. These preliminary results demonstrate the potential of deep learning models, particularly VGG-16, to accurately identify optimal frames in echocardiographic video sequences.","","979-8-3315-5456-9","10.1109/SIPAIM67325.2025.11283345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11283345","","Deep learning;Training;Computer vision;Accuracy;Video sequences;Metadata;Transformers;Data augmentation;Reliability;Videos","","","","15","IEEE","18 Dec 2025","18-21 Nov. 2025","18-21 Nov. 2025","IEEE","IEEE Conferences"
