longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
Academic Search Ultimate,asn,185484110,Single Higgs boson production in association with a top quark through FCNSI.,"We study the production and possible detection of a single Higgs boson in association with a top quark in proton-proton collisions (p p → t h + X) at the High-Luminosity Large Hadron Collider. This process absent in the Standard Model is predicted by other models such as the Two-Higgs Doublet Model of type III, which is the theoretical framework adopted in this work. Promising results are found for specific scenarios of the model parameter space, which consist mainly of the parameters tan ⁡ β , cos ⁡ (α − β) and the parameter χ t c , responsible for the Flavor-Changing Neutral Scalar Interactions (FCNSI). Using the machine learning Boosted Decision Trees algorithm and considering a systematic uncertainty of 5%, we predict signal significances at level of 5 σ for tan ⁡ β = 1 , cos ⁡ (α − β) = 0.1 , χ t c = 5 , and integrated luminosities L int ≳ 2700 f b − 1. Likewise, we also predict a signal significance σ ≈ 4.4 for tan ⁡ β = 1 , cos ⁡ (α − β) = 0.1 , χ t c = 3 , and integrated luminosities L int = 3000 f b − 1 , which consider the upper limit given by HL-LHC projection on BR (t → c h).",20250701,"López-Guerrero, V.M. ; Arroyo-Ureña, M.A. ; Díaz-Cruz, J.L. ; Félix-Beltrán, O. ; Valencia-Pérez, T.A.",Article,Academic Journal,Jul2025,true,Physics Letters B,Large Hadron Collider ; Top quarks ; Higgs bosons ; Proton-proton interactions ; Decision trees,JOUR,,,0370-2693,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,866,,10.1016/j.physletb.2025.139553,,3P4,,https://research.ebsco.com/plink/9c54984b-04d0-3aef-aa77-43eb863174d2,,,,
Academic Search Ultimate,asn,182391423,Operational ozone forecasting system in Mexico City: A machine learning framework integrating forecasted weather and historical ozone data.,"Mexico City, a densely populated urban area, experiences multiple episodes of elevated air pollution almost every year. To mitigate the impact of these pollution episodes on the population, it is important to improve forecast systems that allow government authorities to take preventive actions, reducing the exposure of vulnerable groups. This study introduces a pilot operational ozone forecasting system based on machine learning. The proposed system is trained using historical data from a long-standing governmental air quality and atmospheric monitoring network, and with meteorological reanalysis data from a regional implementation of the Weather Research and Forecasting (WRF) model for Mexico. Additional input features are incorporated, including cyclical time encoding for the day of the week, time of day, and day of the year, to improve system accuracy. Once trained, the system utilizes real-time data from multiple atmospheric stations and regional meteorological forecasts to predict ozone levels for the following 24 h. This study evaluates the impact of data augmentation and the advantages of integrating meteorological forecast information into the model. The model achieves a mean absolute error (MAE) of 9.81 ppb and an index of agreement of 0.91 across all stations. For the top 10 stations, the MAE falls below 8.7 ppb, and the index of agreement exceeds 0.93. The system's performance is comparable to similar systems in other large metropolitan areas and represents an improvement over the existing systems in Mexico City. This operational system is available at https://aire.atmosfera.unam.mx/. • Development of a one to 24-hour operational forecast system for atmospheric ozone concentration in the Mexico City Metropolitan Area (MCMA). • Neural network model integrating WRF regional weather forecasts and historical ozone concentration data for better prediction metrics. • Multi-station ozone concentration model for simultaneous predictions.",20250301,"Zavala-Romero, Olmo ; Segura-Chavez, Pedro A. ; Camacho-Gonzalez, Pablo ; Zavala-Hidalgo, Jorge ; Garcia, Agustin R. ; Oropeza-Alfaro, Pavel ; Romero-Centeno, Rosario ; Gomez-Ramos, Octavio",Article,Academic Journal,Mar2025,true,Atmospheric Environment,Artificial neural networks ; Atmospheric ozone ; Meteorological stations ; Air quality monitoring ; Metropolitan areas,JOUR,,,1352-2310,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,344,,10.1016/j.atmosenv.2024.121017,,2T3,,https://research.ebsco.com/plink/e8f6220b-877b-34a3-89ab-f620997d3942,,,,
Academic Search Ultimate,asn,184885995,Comprehensive biobanking strategy with clinical impact at the European Cancer Moonshot Lund Center.,"This white paper presents a comprehensive biobanking framework developed at the European Cancer Moonshot Lund Center that merges rigorous sample handling, advanced automation, and multi-omic analyses to accelerate precision oncology. Tumor and blood-based workflows, supported by automated fractionation systems and standardized protocols, ensure the collection of high-quality biospecimens suitable for proteomic, genomic, and metabolic studies. A robust informatics infrastructure, integrating LIMS, barcoding, and REDCap, supports end-to-end traceability and realtime data synchronization, thereby enriching each sample with critical clinical metadata. Proteogenomic integration lies at the core of this initiative, uncovering tumor- and blood-based molecular profiles that inform cancer heterogeneity, metastasis, and therapeutic resistance. Machine learning and AI-driven models further enhance these datasets by stratifying patient populations, predicting therapeutic responses, and expediting the discovery of actionable targets and companion biomarkers. This synergy between technology, automation, and high-dimensional data analytics enables individualized treatment strategies in melanoma, lung, and other cancer types. Aligned with international programs such as the Cancer Moonshot and the ICPC, the Lund Center's approach fosters open collaboration and data sharing on a global scale. This scalable, patient-centric biobanking paradigm provides an adaptable model for institutions aiming to unify clinical, molecular, and computational resources for transformative cancer research. [Display omitted] • Snap-freezing, FFPE, & automated fractionation secure molecular fidelity from sample collection. • Digital traceability via LIMS, barcoding, & REDCap links specimens to clinical/histopathological data. • Semi-automated robotics & high-density plates ensure rapid, reproducible processing for multi-omics. • Integrated proteomic, genomic, & metabolomic pipelines reveal actionable targets and prognostic markers. • ML/DL models stratify patients, predict trajectories, and refine personalized cancer treatments.",20250530,"Oskolas, Henriett ; Nogueira, Fábio C.N. ; Domont, Gilberto B. ; Yu, Kun-Hsing ; Semenov, Yevgeniy R. ; Sorger, Peter ; Steinfelder, Erik ; Corps, Les ; Schulz, Lesley ; Wieslander, Elisabet ; Fenyö, David ; Kárpáti, Sarolta ; Holló, Péter ; Kemény, Lajos V. ; Döme, Balazs ; Megyesfalvi, Zsolt ; Pawłowski, Krzysztof ; Nishimura, Toshihide ; Kwon, HoJeong ; Encarnación-Guevara, Sergio",Article,Academic Journal,May2025,true,Journal of Proteomics,Machine learning ; Artificial intelligence ; Multiomics ; Data analytics ; Prognosis ; Metadata,JOUR,,,1874-3919,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,316,,10.1016/j.jprot.2025.105442,,6CA6,,https://research.ebsco.com/plink/f188060e-f21c-3114-8b1d-3bb41df24202,,,,
Academic Search Ultimate,asn,183435983,Parameterization of waves interacting with homogenous permeable breakwaters: Integrating physical and numerical models with machine learning.,"Breakwaters effectively reduce the incoming wave energy by wave dissipation and reflection. Thus, previous physical and numerical modelling studies have been devoted to improve the functionality and stability of these type of structures. However, less effort has been devoted to investigate the structural functionality of permeable breakwaters solely made of prefabricated elements. In this study, two-dimensional laboratory experiments on waves interacting with permeable breakwaters made of armor units were carried out in a wave flume. Analysis of laboratory data show that permeable breakwaters made of cubes presented larger dissipation and reflection coefficients than those made of tetrapods. A volume of fluid-type numerical model, based on the Volume-Averaged Reynolds-Averaged Navier-Stokes (VARANS) equations, was calibrated using the laboratory data. The VARANS model reproduces complex wave transformation processes including wave reflection, dissipation, and transmission. Hence, the numerical model was further employed to conduct a parametric study considering different breakwater geometry, water levels and wave conditions. New parametric formulations for estimating the wave reflection, transmission, and dissipation coefficients were developed using numerical modelling results and Machine Learning (ML). Hence, this study demonstrates the potential of combining physical and numerical modelling with ML for the study of wave-structure interaction. • Laboratory experiments of wave interaction with breakwaters made of cube and tetrapod were conducted. • Breakwaters made of cubes presented higher reflection and dissipation coefficients. • A VARANS model is calibrated and validated with the laboratory data. • New parametric formulations are formulated using numerical modelling results and Machine Learning.",20250415,"Covarrubias-Contreras, B. Rodrigo ; Torres-Freyermuth, Alec ; Rendón-Valdez, Camilo ; Appendini, Christian M. ; Gray, Ernesto",Article,Academic Journal,Apr2025,true,Ocean Engineering,Machine learning ; Reflectance ; Water waves ; Water levels ; Wave energy ; Sea-walls ; Other Heavy and Civil Engineering Construction,JOUR,,,0029-8018,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,323,,10.1016/j.oceaneng.2025.120563,,JN9,,https://research.ebsco.com/plink/efb94390-632c-30eb-86d9-1bf32b3a88d7,,,,
Academic Search Ultimate,asn,184559396,Machine Learning approaches for predicting Levodopa-Induced Dyskinesias in Latino Populations.,,20250501,"Chaparro-Solano, H.M. ; Inca-Martinez, M. ; Alvarado, G. ; Alcauter, S. ; Arboleda, G. ; Avila, C.L. ; Chana-Cuevas, P. ; Cornejo-Olivas, M. ; Fernandez, E. ; Gatto, E. ; Jimenez-Del-Rio, M. ; Aguillon, D. ; Kauffman, M. ; Martinez-Ramirez, D. ; Muller, V. ; Olguin, P. ; Orozco-Velez, J.L. ; Peña, S. ; Rodriguez-Violante, M. ; Vinuela, A.",Article,Academic Journal,May2025,true,Parkinsonism & Related Disorders,Machine learning ; Dyskinesias ; Forecasting,JOUR,,,1353-8020,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,134,,10.1016/j.parkreldis.2025.107549,,JNO,,https://research.ebsco.com/plink/46901417-f16f-30ae-a08c-1b9ea13a569d,,,,
Academic Search Ultimate,asn,186052593,Calibration of wavefront aberrations using supervised learning and deep learning for a Shack–Hartmann wavefront sensor.,"We evaluate wavefront fitting methods in single-sample and multisample scenarios, focusing on least squares (LSQ), gradient descent, and dynamic hypernetwork approaches. LSQ is a well-established method, whereas gradient descent offers a low-cost, adaptable solution. By contrast, the dynamic hypernetwork achieves the highest precision, with a mean absolute error of 2.9559×10−5λ , significantly lower than the 2.1909×10−4λ obtained by LSQ. In addition, it reduces computation time to 0.0273 ms per sample, outperforming LSQ's 0.4250 ms, and exhibits superior robustness in the presence of outliers. On the full testing dataset, the dynamic hypernetwork maintains consistent performance, demonstrating its ability to generalize effectively under varying levels of atmospheric turbulence. These results demonstrate that AI-based methods—particularly dynamic hypernetworks—not only address LSQ's limitations but also enable fast and accurate wavefront fitting, making them promising tools for real-time optical applications.",20250501,"Reyna, Mario Alberto Jara ; Peña, Carlos Alberto Guerrero ; Vázquez, Joel Herrera ; Armenta, Juan José Tapia ; Tijerina, Eduardo Gerardo Pérez",Article,Academic Journal,May2025,true,Optical Engineering,Wavefront sensors ; Atmospheric turbulence ; Artificial intelligence ; Least squares ; Calibration,JOUR,,,0091-3286,,,,,eng,SPIE - International Society of Optical Engineering,53101,53101,1,64,5,10.1117/1.OE.64.5.053101,,GAS,,https://research.ebsco.com/plink/d5f0c15a-2819-3d7b-809f-1985de530431,,,,
Academic Search Ultimate,asn,182302228,Design of a 24-month equilibrium cycle of a BWR with extended low enrichment fuel using metaheuristic optimization techniques.,"• A BWR 24-month equilibrium cycle with extended low enrichment fuel was designed. • A Multi-state Recurrent Neural Network was used for the fuel bundle design. • Tabu Search was used for the fuel reload and control rod pattern design. • Levelized fuel cycle cost was calculated and compared to that of the 18-month cycle. • Extending the cycle from 18 to 24 months is feasible with lower fuel cycle costs. To improve fuel cycle performance and economics, commercial light water reactor operators and fuel suppliers are pursuing evolutionary changes to nuclear fuel that include the use of extended low enrichment fuel (LEU +). In this paper, the integral design of a 24-month equilibrium cycle of a 2317 MWth / 803 MWe boiling water reactor (BWR) was obtained using LEU +. The starting point was to determine the fuel batch fraction, average enrichment, and discharge burnup, through linear reactivity model and CASMO4 simulations. Subsequently, the design and optimization of the fuel bundle was carried out with a Multi-state Recurrent Neural Network. Once the fuel bundle was designed, and starting from an operating cycle of 18 months, the reloading pattern was designed for several cycles until obtaining the equilibrium cycle of 24 months, using the Tabu Search metaheuristic optimization technique and Haling simulations. Furthermore, the control rod pattern for the obtained equilibrium cycle was designed with a system based on the Tabu Search metaheuristic technique to verify that the target cycle length of 17.011 MWd/kgU was reached and that the main thermal limits: MFLPD, MAPRAT and MFCHFR were not exceeded during reactor operation. Finally, the levelized nuclear fuel cycle cost (LNFCC) of the open fuel cycle was calculated and compared with that of the 18-month cycle. The results show that the 24-month operating cycle using LEU + is feasible for the studied BWR under the main steady-state safety operating limits and with a lower levelized cost for the open fuel cycle compared to that of the 18-month cycle estimated at 7 % for the entire fuel cycle and 25.6 % for the back-end phase. Moreover, two sensitivity studies were conducted, one related to the discount rate and the other to the unit price of the enrichment separative work unit. The result is that the LNFCC difference between the 18-month and the 24-month cycles decreases as the discount rate increases, and as expected, the effect of SWU price change is presented only in the front-end, and the LNFCC increases as the SWU unit price increases, with the increase being 18.9 % higher for the 24-month cycle and 17.1 % higher for the 18-month cycle.",20250401,"López-Luna, Javier ; Franҫois, Juan-Luis ; Castillo, Alejandro ; Ortiz-Servin, Juan José",Article,Academic Journal,Apr2025,true,Annals of Nuclear Energy,Fuel cycle ; Recurrent neural networks ; Metaheuristic algorithms ; Control elements (Nuclear reactors) ; Nuclear fuels ; Boiling water reactors ; Other Basic Inorganic Chemical Manufacturing ; All other basic inorganic chemical manufacturing,JOUR,,,0306-4549,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,213,,10.1016/j.anucene.2024.111129,,J8S,,https://research.ebsco.com/plink/a87006b8-17d0-340b-b290-8c9ca230b7a6,,,,
Academic Search Ultimate,asn,184889792,Explosive synchronization driven by repulsive higher-order interactions in coupled neurons.,"Neuron synchronization plays a crucial role in brain dynamics. Although considerable progress has been made in the understanding of synchronization, the study in neuronal models within higher-order networks remains insufficiently understood. This study explores the impact of repulsive higher-order interactions in a weighted network of coupled Huber-Braun (HB) neurons, focusing on how these interactions influence the dynamics of synchronization and firing patterns. Our numerical simulations reveal that repulsive higher-order interactions can induce irreversible explosive transitions in synchronization, characterized by sudden and abrupt shifts in the network's collective state. Additionally, with bifurcation diagrams and phase portraits, we also identify irreversible transitions in firing patterns, highlighting the presence of multistability within the system. Coexistence between dynamics is observed, such as period-1 and period-2 bursting, period-3 bursting and chaotic dynamics. These findings contribute to a deeper understanding of how higher-order interactions affect neuronal dynamics, offering insights into the mechanisms behind explosive synchronization and its implications for neural network behavior.",20250701,"Farrera-Megchun, Agustin ; Padilla-Longoria, Pablo ; Santos, Gerardo J. Escalera ; Espinal-Enríquez, Jesús ; Bernal-Jaquez, Roberto",Article,Periodical,Jul2025,,"Chaos, Solitons & Fractals",Bifurcation diagrams ; Phase diagrams ; Synchronization ; Computer simulation ; Neurons ; Neural circuitry,JOUR,,,0960-0779,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,196,,10.1016/j.chaos.2025.116368,,JA6,,https://research.ebsco.com/plink/4ba9fc8c-6c68-3e68-ad6c-86b4554b043e,,,,
Academic Search Ultimate,asn,182184195,Automated seismo-volcanic event detection applied to popocatépetl using machine learning.,"Popocatépetl, one of Mexico's most active volcanoes, exhibits high seismicity since its reactivation in 1994. Identifying and classifying its different seismo-volcanic events is crucial for understanding the volcano's dynamics. Machine Learning (ML) methods have proven effective in this task; however, their accuracy often relies on large-scale labeled datasets and they are typically tested on single stations. This may limit a broader applicability across seismic networks monitoring volcanoes. Here, we present an updated ML-based workflow for the automated detection and classification of long-period (LP) events, tremors (TR), and volcano-tectonic (VT) earthquakes at Popocatépetl, using continuous seismic recordings from 2019 to 2023. The workflow leverages data from a network of up to 19 seismic stations, enhancing event classification with a limited labeled dataset and improving reliability across multiple stations. The workflow is divided into two stages: the first stage generates LP and TR catalogs by training a classification model using Popocatépetl's data. The second stage creates the VT catalog using a pre-trained phase-picking and phase association models, alongside standard seismological methods for event location. The automatic catalogs generated by our workflow accurately captured the temporal and spatial trends of seismicity at Popocatépetl over more than four years, including periods of increased volcanic activity. Our approach also identified additional events not reported in manual analyses, improving the detection of trends related to volcanic processes, such as activity related to dome emplacement, periods of explosive activity, and potential system pressurization. • First classification of seismo-volcanic signals at Popocatépetl using Support Vector Machines and Deep Learning methods. • Principal Component Analysis and data augmentation techniques improve Machine Learning performance • LP, tremors, and VT catalogs detect new events and highlight trends linked to volcanic processes • Manual and automatic analyses are in agreement despite a limited labeled data set. • Spatial distribution of the VT seismicity reveals new active regions.",20250201,"Bernal-Manzanilla, Karina ; Calò, Marco ; Martínez-Jaramillo, Daniel ; Valade, Sébastien",Article,Academic Journal,Feb2025,true,Journal of Volcanology & Geothermal Research,Data augmentation ; Deep learning ; Seismic networks ; Support vector machines ; Principal components analysis ; Popocatépetl (Mexico),JOUR,,,0377-0273,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,458,,10.1016/j.jvolgeores.2024.108261,,3O3,,https://research.ebsco.com/plink/c7bca81d-40b7-3c2b-9ab4-73d589afeafe,,,,
Academic Search Ultimate,asn,181059257,Radiant heating systems control in buildings via Inverse Conformable Artificial Neural Networks and optimization techniques.,"This study introduces an innovative methodology that integrates Inverse Conformable Artificial Neural Networks (CANNi) with Genetic Algorithms (GA) or Particle Swarm Optimization (PSO) to optimize thermal comfort in buildings. Emphasizing the efficacy of conformable transfer functions within CANNi, the research relies on a comprehensive dataset to forecast heat transfer across diverse climates. Notably, the methodology stands out for its meticulous model selection process, employing slope-intercept tests to ensure robust predictability (99%) and strong correlation between input and output variables. The selected model exhibits an optimal equilibrium between predictive precision and computational efficiency, reaching an R-value of 0.9992 with low RMSE (0.0078) and MAPE (2.1099). Such performance enables precise calibration of Radiant Floor Heating Systems (RFH) for enhanced comfort and marks a significant stride toward bolstering energy efficiency and sustainability within the construction sector. These findings advocate for more efficient utilization of energy resources in buildings, adeptly accommodating climatic fluctuations and enhancing the inhabitants' quality of life.",20241215,"Mata, A.I. ; Johnson, J.I. ; Parrales, A. ; Solís-Pérez, J.E. ; Huicochea, A. ; Hernandez, J.A.",Article,Academic Journal,Dec2024,true,Energy & Buildings,Radiant heating ; Particle swarm optimization ; Artificial neural networks ; Genetic algorithms ; Climate change,JOUR,,,0378-7788,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,325,,10.1016/j.enbuild.2024.114968,,3KF,,https://research.ebsco.com/plink/9c2e9735-2c9d-342b-a89d-dc0fc0e7407e,,,,
